v2022,v2024,v2025a,v2025b,v2026,v2032,v2033,v2034,v2035,v2036,v2037,v2038,v2040a,v2041,v2042,v2043,v2044,v2045,v2046,v2047,v2049a,v2050,v2071,v2072,v2072a,v2073,v2074,v2078,v2081,v2115,v2119,v2120,v2121b,v2122,v2124,v2129,v2132,v2133,v3011,v3012,v3015,v3018,v3020,v3023a,v3024,v3032,v3033,v3034,v3040,v3042,v3044,v3046,v3048,v3054,v3060,v3061,v3062,v3063,v3064,v3065,v3066,v3067,v3068,v3069,v3077,v3079,v3081,vs002,vs007,vs008,vs014,vs015,vs018,vs019,vs020,vs021,vs022,vs023,vs024,vs025,vs027,vs028,vs029,vs030,vs031,vs032,vs033,vs034,vs035,vs036,vs037,vs038,vs039,vs040,vs041,vs042,vs043,vs129,vs130,vs044,vs045,vs046,vs047,vs048,vs049,vs050,vs051,vs052,vs053,vs054,vs055,vs056,vs057,vs058,vs059,vs060,vs061,vs062,vs063,vs064,vs064a,vs065,vs066,vs067,vs068,vs106,vs107,vs108,vs109,vs110,vs111,vs112,vs113,vs114,vs115,vs116,vs117,vs118,vs119,vs120,vs121,vs122,vs123,vs124,vs125,vs126,vs131,vs134,vs136,vs137,vr3,vr4,vr5,vr8,vr9,vr10,vr11,vr16,vr19,vr14b,v13,TotalHH,GradesRecode,EducationRecodePrincipal,LeaveSchLunch,SchCultureRecode,SchSecurityTotalRECODE,AlcoholRecode,MarijuanaRecode,PerscriptionRecode,fearavoid2,class
8,1,2,2,?,2,35,1,1,2,2,41,1,2,40,1,1,1,2,11,1,1,3,2,1,1,2,2,2,1,2,2,2,4,2,2,4,4,2,4,5,2,8,1,1,2,0,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,3,1,1,1,2,0,8,2,1,2,2,1,2,2,2,2,1,2,?,1,2,1,1,2,2,?,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,3662.86925,?,4,2,2,4,0,0,0,2,3,2,2,1,3,1,5,2,2,2,2,2,1
1,1,2,2,14,11,41,1,6,2,2,42,1,2,41,1,6,2,2,42,1,2,3,1,0,0,2,3,2,1,2,2,2,20,1,1,4,4,2,3,5,1,9,1,2,4,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,5,1,1,1,2,9,12,4,1,4,2,1,2,2,1,2,1,2,1,1,?,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,1,2,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,?,2,1,3,3518.51796,6,1,1,3,4,0,0,1,2,3,4,2,1,3,1,5,2,1,1,?,2,2
8,1,2,2,13,2,43,1,1,2,2,41,1,2,44,1,1,1,2,40,1,2,3,1,1,0,2,4,2,1,2,2,2,4,2,2,4,4,1,3,5,1,8,1,2,0,2,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,4,1,1,1,2,9,12,4,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,4596.96492,6,1,1,2,4,0,0,0,2,3,7,2,1,3,1,5,2,2,2,2,2,2
1,5,2,2,?,11,40,1,1,2,2,41,1,2,40,1,1,2,2,41,1,2,5,2,1,0,2,3,2,3,2,2,2,20,2,2,4,4,2,3,5,1,8,1,2,0,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,14,1,3,1,1,1,2,6,8,4,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,?,2,1,1,4284.57296,?,1,1,1,4,0,0,0,2,3,7,2,1,3,1,5,1,2,2,2,2,2
8,1,2,1,12,2,48,1,1,2,2,41,2,1,44,1,1,1,2,28,2,1,3,0,0,0,2,2,2,1,2,2,2,4,2,1,4,4,1,3,5,1,10,2,1,0,2,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,1,6,2,1,2,2,9,12,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,6781.78494,5,4,1,0,3,0,0,0,1,3,3,1,1,3,1,4,3,2,1,2,2,2
8,6,2,2,10,11,44,4,6,1,2,40,1,1,44,4,6,1,2,40,1,1,2,0,0,0,2,2,1,1,2,2,2,12,2,1,4,4,1,3,5,1,6,1,1,0,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,2,1,1,1,2,7,8,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,4270.3051,4,4,1,2,4,0,0,0,2,3,1,1,1,3,1,4,2,2,2,2,2,1
8,1,2,2,14,2,52,1,1,2,2,42,4,2,58,1,1,1,2,42,4,2,5,0,2,0,2,2,2,1,2,2,2,1,2,2,4,4,2,3,5,1,9,4,2,4,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,1,5,2,1,1,2,9,12,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,3,5834.88058,6,3,1,2,4,0,0,0,1,2,1,2,1,3,1,3,2,1,1,2,2,2
1,6,2,1,14,2,57,1,1,2,2,42,2,2,64,1,1,1,2,40,2,2,4,0,0,0,2,1,2,1,2,2,2,1,2,1,4,4,1,4,5,2,10,2,2,4,0,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16,1,6,2,1,1,2,9,12,2,4,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,1,4,1,2,2,1,0,1,0,0,0,0,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,5756.87267,6,2,1,2,4,0,3,0,1,1,2,2,1,3,1,2,3,2,1,1,3,2
1,5,2,2,12,11,47,3,6,2,2,40,3,2,47,3,6,2,2,40,3,2,4,0,0,1,2,1,2,1,2,2,2,28,1,2,4,4,1,3,5,1,7,2,2,0,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,12,1,2,1,1,1,2,6,8,2,3,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,?,2,1,2,5903.50877,5,2,2,1,4,0,0,0,2,3,2,2,1,3,1,5,3,2,2,2,2,2
1,1,2,2,14,11,50,1,1,2,2,41,2,2,50,1,1,2,2,41,2,2,4,1,0,2,2,2,2,1,2,2,2,20,2,2,4,4,2,3,5,1,7,2,2,2,0,2,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,13,1,2,1,1,1,2,7,8,5,1,5,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,3,5084.89119,6,2,2,2,4,0,0,0,2,3,3,2,1,3,1,5,2,2,2,2,2,1
8,1,2,2,13,2,33,1,1,2,2,40,1,2,37,1,1,1,1,40,1,2,3,1,0,0,2,4,2,3,2,2,2,4,2,2,4,2,2,3,5,1,8,1,2,2,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,4,1,1,1,2,9,12,2,2,2,1,1,2,2,1,2,1,2,2,1,2,?,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,3,3430.37352,6,1,1,3,4,0,0,0,2,2,2,2,1,3,1,4,2,2,2,2,2,2
1,2,2,2,9,11,30,2,2,2,2,28,1,1,30,2,2,2,2,28,1,1,2,2,0,0,2,1,2,1,2,2,2,28,2,1,4,4,2,3,5,1,6,1,1,2,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,1,2,0,8,2,3,3,2,1,2,2,2,2,2,2,1,1,2,?,1,2,2,?,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,3680.18293,4,4,1,1,4,0,0,0,2,3,7,2,1,2,1,5,2,2,2,2,2,2
1,1,2,2,12,11,40,3,3,2,2,41,1,2,40,3,3,2,2,41,1,2,2,0,0,0,2,1,2,1,2,2,2,28,2,2,4,4,2,4,5,2,6,1,2,4,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,2,1,1,1,2,6,8,2,2,4,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1655.08155,5,1,1,2,4,0,0,0,2,3,7,1,1,3,1,4,2,2,2,2,2,1
1,1,2,2,14,11,47,1,1,2,2,28,1,2,47,1,1,2,2,28,1,2,4,1,0,0,2,3,2,1,2,2,2,20,2,1,4,4,2,3,5,1,6,1,2,2,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,13,1,3,2,1,1,2,7,8,4,1,4,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,4,4,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,4405.02878,6,1,1,1,2,0,0,0,2,3,4,2,1,2,1,5,2,1,2,2,2,1
1,3,2,2,?,11,20,5,5,2,2,28,4,2,20,5,5,2,2,28,4,2,6,0,0,0,2,1,2,1,2,2,2,29,2,1,0,0,2,7,5,1,8,4,2,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,16,1,5,2,1,1,2,9,12,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,3,3,3,3,3,3,3,2,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,5,3660.8194,?,3,1,0,4,0,0,1,1,3,2,2,1,2,1,5,3,2,1,?,2,1
8,1,2,2,8,2,41,1,1,2,2,40,1,2,33,1,1,1,2,28,1,2,4,0,0,0,2,4,2,1,2,2,2,1,2,3,4,4,2,3,5,1,11,1,2,2,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,17,1,7,1,1,1,2,9,12,4,1,4,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,?,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,4,2,2,2,2,1,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3733.71312,3,1,1,0,4,0,1,1,2,3,4,2,1,3,1,4,2,2,1,2,2,1
5,1,2,2,14,11,45,4,6,1,2,40,1,2,45,4,6,1,2,40,1,2,3,0,0,2,2,2,1,1,2,2,2,12,1,2,4,4,2,4,5,2,8,1,2,2,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,14,1,4,1,1,2,2,9,12,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,4256.22234,6,1,2,2,4,0,0,0,1,3,2,1,1,3,1,4,2,1,1,2,2,1
1,1,2,2,14,11,43,1,1,2,2,28,1,2,43,1,1,2,2,28,1,2,4,0,0,0,2,4,2,1,2,2,2,17,2,2,4,4,2,4,5,2,7,1,2,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,3,1,1,1,2,6,8,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,3969.81905,6,1,1,0,4,0,0,0,2,3,2,2,1,2,1,4,3,2,?,2,2,1
1,1,2,2,?,2,40,1,6,2,2,40,1,1,40,1,6,1,2,28,1,2,4,0,0,1,2,3,2,1,2,2,2,4,1,1,1,4,1,4,5,2,9,1,1,2,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,16,1,5,1,1,1,2,9,12,4,1,4,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,4650.63941,?,4,2,0,4,0,0,1,2,2,4,2,1,3,1,4,3,1,1,1,2,1
1,1,2,2,12,11,41,1,6,2,2,27,2,2,41,1,6,2,2,27,2,2,4,0,0,0,1,4,2,1,2,2,2,20,1,2,4,4,1,3,5,1,10,2,2,4,0,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,15,1,5,1,1,1,2,9,12,2,2,4,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,3007.31821,5,2,1,3,4,0,0,1,2,3,7,2,1,2,1,5,3,1,1,1,2,1
1,1,2,2,7,11,41,3,6,2,2,27,1,2,41,3,6,2,2,27,1,2,3,1,0,1,2,2,2,1,2,2,2,28,1,3,4,4,1,4,5,2,9,1,2,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,15,1,5,1,1,1,2,9,12,4,2,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,4,1,3,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,4199.18334,3,1,2,0,4,0,0,1,2,2,4,2,1,2,1,2,2,1,1,1,2,1
1,1,2,2,11,11,35,3,6,2,2,41,1,2,35,3,6,2,2,41,1,2,5,0,0,2,1,2,2,1,2,2,2,26,1,2,4,4,4,3,5,1,6,1,2,0,3,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,13,2,1,1,1,1,2,6,8,2,3,2,2,2,2,1,2,2,2,2,?,1,2,?,1,2,2,?,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,?,2,3995.50077,5,1,2,1,4,0,0,0,2,3,2,2,1,3,1,5,1,2,2,2,2,2
1,1,2,2,12,11,27,1,6,2,2,10,1,2,27,1,6,2,2,10,1,2,3,2,0,0,2,4,2,1,2,2,2,17,2,3,4,4,1,9,5,1,7,1,2,0,3,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,15,1,3,1,1,1,2,5,8,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,?,1,4576.48481,5,1,1,0,4,0,0,0,2,3,2,2,2,2,1,5,2,2,2,2,2,2
8,1,2,2,?,2,36,1,1,2,2,9,1,1,38,1,1,1,2,9,1,1,7,0,1,0,2,2,2,1,2,2,2,1,2,2,4,4,1,4,5,2,6,1,1,2,0,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,12,1,2,2,1,1,2,7,8,4,1,4,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,4292.36143,?,4,1,0,2,0,0,0,2,3,4,2,2,2,1,5,2,2,2,2,2,2
1,6,1,1,?,11,36,3,3,2,2,28,1,1,36,3,3,2,2,28,1,1,2,1,0,0,2,1,2,1,2,2,2,28,2,1,4,4,1,4,5,2,8,1,1,1,3,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,4,0,1,15,1,4,3,1,1,2,9,12,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,3499.78279,?,4,1,0,3,0,0,0,2,3,7,1,1,2,1,5,2,?,?,?,2,2
1,1,2,2,13,11,43,1,1,2,2,40,1,2,43,1,1,2,2,40,1,2,5,0,0,0,2,3,2,2,2,2,2,20,2,2,4,4,2,3,5,1,6,1,2,3,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,13,1,2,2,1,1,2,6,7,4,2,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,4229.99668,6,1,1,0,2,0,0,0,2,3,4,2,1,3,1,4,2,2,2,2,2,2
1,1,2,2,14,2,32,1,1,2,2,40,1,1,36,1,1,1,2,40,1,1,5,1,0,1,2,4,2,1,2,2,2,1,2,1,4,3,2,3,5,1,9,1,1,4,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,5,1,2,?,1,0,12,4,1,4,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,5835.59376,6,4,2,1,4,0,0,1,2,2,4,2,1,3,1,3,2,1,1,1,2,1
1,1,2,2,13,11,37,1,1,2,2,40,1,2,37,1,1,2,2,40,1,2,4,0,0,0,2,2,2,1,2,2,2,20,2,3,4,4,1,3,5,1,9,1,2,4,0,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,15,1,5,2,1,1,2,9,12,4,2,4,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,4992.452,6,1,1,1,4,0,0,0,2,3,4,2,1,3,1,5,2,2,2,2,2,2
1,1,2,2,?,11,44,1,6,2,2,28,1,2,44,1,6,2,2,28,1,2,4,0,0,0,2,3,1,1,2,2,2,20,1,1,4,4,1,3,5,1,9,1,2,2,0,2,2,2,2,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,2,15,1,4,1,1,1,2,9,12,4,1,4,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,1,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,5622.62368,?,1,1,1,4,0,0,1,2,3,4,2,1,2,2,5,3,2,1,?,2,2
1,1,2,2,13,11,41,1,1,2,2,42,1,2,41,1,1,2,2,42,1,2,6,5,0,0,1,4,2,1,2,2,2,20,2,2,4,4,2,4,5,2,8,1,2,3,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,16,1,5,1,1,1,2,10,12,2,4,4,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,3,1,4,1,1,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,3,4427.07935,6,1,1,1,4,0,0,1,2,3,7,2,1,3,1,5,2,?,1,1,2,2
8,1,2,2,11,11,34,1,1,2,2,0,1,1,34,1,1,2,2,0,1,1,5,1,0,0,2,2,2,1,2,2,2,20,2,1,4,4,2,4,5,2,8,1,1,0,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,14,1,3,2,1,1,2,6,8,1,1,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,?,2,1,4,4050.39555,5,4,1,1,4,0,0,0,2,3,1,2,1,0,1,5,3,2,2,?,2,2
1,1,2,2,?,11,45,1,1,2,2,42,1,2,45,1,1,2,2,42,1,2,4,0,0,0,2,4,2,1,2,2,2,17,2,2,4,4,1,3,5,1,10,1,2,2,0,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,1,3,1,1,1,2,9,12,4,1,4,1,2,2,2,2,2,2,2,2,1,2,?,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,3,3,1,1,2,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,?,1,4612.6443,?,1,1,0,4,0,3,1,2,3,4,2,1,3,2,5,2,1,1,?,3,2
1,1,2,2,13,2,46,1,6,2,2,40,1,2,49,1,6,1,2,42,1,2,4,0,0,0,2,2,2,1,2,2,2,4,1,3,4,4,1,3,5,1,10,1,2,4,0,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,17,1,6,1,2,?,1,0,12,4,1,4,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,?,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,3278.78533,6,1,1,1,4,0,0,1,2,3,4,2,1,3,1,4,2,2,1,2,2,2
1,1,2,2,?,2,43,1,6,2,2,6,1,1,47,1,6,1,2,3,1,1,4,0,1,1,2,4,2,1,2,2,2,1,1,2,4,4,2,3,5,1,10,1,1,3,0,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,16,1,6,2,1,1,2,10,12,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,3,2,4,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,4207.39491,?,4,2,0,4,0,0,1,2,3,7,2,1,1,1,4,3,2,1,2,2,2
1,7,2,2,1,2,32,1,1,2,2,8,1,1,34,1,1,1,2,8,1,1,4,0,0,0,2,2,2,1,2,2,2,4,2,2,4,4,1,4,5,2,7,1,1,2,0,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,14,1,3,2,1,1,2,6,8,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,?,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,5364.70816,1,4,1,0,4,0,0,0,2,3,1,2,1,1,1,4,2,2,2,2,2,2
1,1,2,2,14,11,50,1,1,2,2,41,1,2,50,1,1,2,2,41,1,2,5,0,0,0,2,2,2,1,2,2,2,20,2,3,4,4,2,3,5,1,8,3,2,4,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1,3,1,1,1,2,0,12,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,?,3,3998.52859,6,3,1,3,4,0,0,0,2,3,2,2,1,3,1,5,3,2,2,2,2,2
8,1,2,2,?,11,39,3,3,2,2,11,1,1,39,3,3,2,2,11,1,1,4,0,1,0,2,1,2,3,2,2,2,25,2,1,4,4,1,3,5,1,6,1,1,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,13,1,2,1,2,?,1,0,8,4,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,3939.73106,?,4,1,0,4,0,0,0,2,2,4,2,1,2,1,4,?,2,2,2,2,2
8,1,2,2,13,2,49,1,1,2,2,41,1,2,42,1,1,1,2,40,1,2,4,0,2,0,2,4,2,3,2,2,2,4,2,2,4,4,1,3,5,1,11,1,2,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,18,1,7,2,1,1,2,9,12,4,1,4,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,5492.64452,6,1,1,0,4,0,0,0,2,3,4,2,1,3,1,5,3,2,2,2,2,2
